index,memory_address,rodata_offset,capacity_bytes,classification,original,translation,status,notes
5706,0x006FEF90,0x002A9F90,298,text,かつて惑星が存在していた頃、世界を二分していた勢力「地文」によって作られた機械兵器。<CR>プロペラの回転による空力で空を飛び、先端のクチバシを模したドリルで対象を貫く。構造も単純でメンテナンスしやすい。,"과거 행성이 존재하던 시절, 세계를 양분했던 세력 「지문」이 만든 기계병기. <CR>프로펠러 회전의 양력을 이용해 비행하며, 부리 모양의 드릴로 대상을 꿰뚫는다. 구조가 단순해 정비가 쉽다.",needs_review,
5707,0x006FF0BB,0x002AA0BB,301,text,かつて惑星が存在していた頃、世界を二分していた勢力「地文」によって作られた機械兵器。格闘戦向けに設計されている。<CR>頭部と胸部が分かれていない代りに、腰の部分が３６０度回転するので全方位への攻撃が可能。,"과거 행성이 존재하던 시절, 세계를 양분하던 세력 「지문」이 만든 기계병기. 격투전에 맞춰 설계되었다. <CR>머리와 가슴이 분리되지 않은 대신 허리 부분이 ３６０도 회전하여 전방위 공격이 가능하다.",needs_review,
5708,0x006FF1E9,0x002AA1E9,283,text,かつて惑星が存在していた頃、世界を二分していた勢力「地文」によって作られた機械兵器。<CR>上部に設置された機関砲による遠距離戦と、車輪を活用した高速移動によるヒット＆アウェイ戦法を得意とする。,"과거 행성이 존재하던 시절, 세계를 양분하던 세력 「지문」이 만든 기계병기. <CR>상부의 기관포를 이용한 원거리전과 바퀴를 활용한 고속 이동을 통한 히트 앤 어웨이 전법에 능하다.",needs_review,
5709,0x006FF305,0x002AA305,301,text,かつて惑星が存在していた頃、世界を二分していた勢力「天文」によって作られた機械兵器。<CR>反重力によって浮いており、細かい空中動作が可能で、右腕部に搭載した武装は、斬撃と射撃の両方を兼ねたマルチウェポン。,"과거 행성이 존재하던 시절, 세계를 양분하던 세력 「천문」이 만든 기계병기. <CR>반중력으로 떠 있어 정밀한 공중 기동이 가능하며, 오른팔의 무장은 참격과 사격을 겸비한 멀티 웨폰이다.",needs_review,
5710,0x006FF433,0x002AA433,304,text,かつて惑星が存在していた頃、世界を二分していた勢力「天文」によって作られた機械兵器。<CR>格闘戦を主体として設計されているが、背部と両肩に搭載した照射装置によるビーム攻撃も可能であり、遠近ともにスキがない。,"과거 행성이 존재하던 시절, 세계를 양분하던 세력 「천문」이 만든 기계병기. <CR>격투전을 주 목적으로 설계되었으나, 등과 양어깨의 조사 장치를 통한 빔 공격도 가능해 원근 모두 빈틈이 없다.",needs_review,
5711,0x006FF564,0x002AA564,292,text,研究の失敗で偶然生まれた半ゲル状の生物。元は運搬性を高めた流体バッテリーだったものが、自立的に動くようになった。<CR>頭部から突き出た部分が発光して動力を消費し続けるため、動力を求めてさ迷っている。,"연구 실패로 우연히 태어난 반 젤 형태의 생물. 본래 운반성을 높인 유체 배터리였으나 자립적으로 움직이게 되었다. <CR>머리에서 돌출된 부분이 발광하며 동력을 계속 소비하기에, 동력을 찾아 헤매고 있다.",needs_review,
5712,0x006FF689,0x002AA689,300,text,シャールがソレイルのテラフォーミングをしたときに、一緒に誕生した動物。異様なまでの攻撃性は、人間の鬼の心が具現化したものと言われているが、実際は定かでは無い。食物連鎖では常に上位に君臨する存在である。,샤르가 소레일의 테라포밍을 할 때 함께 탄생한 동물. 이질적인 공격성은 인간의 악한 마음이 구체화된 것이라 전해지나 실체는 불분명하다. 먹이사슬에서는 항상 최상위에 군림하는 존재다.,needs_review,
5713,0x006FF7B6,0x002AA7B6,306,text,シャールがソレイルのテラフォーミングをしたときに、一緒に誕生した動物。とてもカラフルで、主張の激しい大きな羽根は、フラスコに入れられた人間の自己主張や見栄といった想いが元になってできていると言われている。,샤르가 소레일의 테라포밍을 할 때 함께 탄생한 동물. 매우 화려하고 강렬한 큰 날개는 플라스크에 담긴 인간의 자기주장이나 허영심 같은 마음에서 비롯되었다고 한다.,needs_review,
5714,0x006FF8E9,0x002AA8E9,312,text,シャールがソレイルのテラフォーミングをしたときに、一緒に誕生した生命…と呼んでよいものか。人間の恨みや、志半ばでフラスコの海に入れられた無念が、既に死んでしまったと勘違いして、幽霊の姿を具現化したと言われる。,"샤르가 소레일의 테라포밍을 할 때 함께 탄생한 생명체…이라 불러도 될까. 인간의 원한과 뜻을 이루지 못한 채 플라스크 바다에 던져진 한이, 죽음을 착각하여 유령의 모습으로 구체화된 것이라 한다.",needs_review,
5715,0x006FFA22,0x002AAA22,294,text,フェリオンの街を守る兵士。基本的にＰＬＡＳＭＡに所属しているが、義勇で戦っている者もいる。交戦対象のシャールや機械兵器に対しての近接戦は不利であるため銃による中・遠距離戦に特化した兵装をしている。,페리온 마을을 지키는 병사. 기본적으로 ＰＬＡＳＭＡ 소속이지만 의용병도 있다. 교전 대상인 샤르나 기계 병기에 대해 근접전이 불리하므로 총기를 이용한 중・원거리전에 특화된 무장을 갖추고 있다.,needs_review,
5716,0x006FFB49,0x002AAB49,264,text,元は謳う丘を警護する存在だったが、あまりに長きにわたり閉鎖的で寂しい空間に閉じこめられていたことから、負の感情に囚われてしまった。今では同族同士で発掘品を奪い合ったりしている。,"본래는 노래하는 언덕을 경비하는 존재였으나, 너무 오랜 시간 폐쇄적이고 외로운 공간에 갇혀 있었기에 부정적인 감정에 사로잡히게 되었다. 지금은 동족끼리 발굴품을 서로 빼앗기도 한다.",needs_review,
5717,0x006FFC52,0x002AAC52,297,text,フェリオンの街を守る女性。戦闘に出る女性は全てが紡ぎ手と呼ばれる詩魔法の使い手であり、守護者とペアを組んで行動することが多い。単独で戦闘するときもあるが、接近戦の訓練も積んでいるので油断はできない。,"페리온 마을을 지키는 여성. 전투에 나서는 여성은 모두 자아내는 자라 불리는 시마법의 사용자로, 수호자와 페어를 이뤄 행동하는 경우가 많다. 단독으로 전투할 때도 있지만 근접전 훈련도 쌓았기에 방심할 수 없다.",needs_review,
5718,0x006FFD7C,0x002AAD7C,298,text,居住区に住む人たちに襲いかかってきたロボット。疾風のおネイが颯爽と登場して、なぜかデルタとキャスが倒したが、このようなロボが襲ってきたのは初めて。<CR>以降、居住区から大半の人がフェリオンに移り住んだ。,"거주구 주민들을 습격해 온 로봇. 질풍의 오네이가 멋지게 등장하여 델타와 캐스가 해치웠지만, 이런 로봇이 습격한 것은 처음이었다.<CR> 이후 거주구 인구 대부분이 페리온으로 이주했다.",needs_review,
5719,0x006FFEA7,0x002AAEA7,288,text,居住区に住む人たちに襲いかかってきたロボット。疾風のおネイが颯爽と登場して、なぜかデルタとキャスが倒したが、このようなロボが襲ってきたのは初めて。しかしデルタは夢で、同型のロボットを見ていた。,"거주구 주민들을 습격해 온 로봇. 질풍의 오네이가 멋지게 등장하여 델타와 캐스가 해치웠지만, 이런 로봇이 습격한 것은 처음이었다. 하지만 델타는 꿈속에서 같은 기종의 로봇을 보고 있었다.",needs_review,
5720,0x006FFFC8,0x002AAFC8,78,text,※レナルルが戦闘で出なくなったのでボツになりました。,※레나루루가 전투에 나오지 않게 되어 폐기되었습니다.,needs_review,
5721,0x00700017,0x002AB017,208,text,フェリオンの隔壁を襲撃していたガーディアン。見た目は普通のロボットだが、しっかりと攻城兵器として改良されている。<CR>その分対人戦闘には弱い。,페리온 격벽을 습격하던 가디언. 외형은 평범한 로봇이지만 공성 병기로 확실히 개량되어 있다.<CR> 그만큼 대인 전투에는 약하다.,needs_review,
5722,0x007000E8,0x002AB0E8,300,text,クオンターヴの街でジェノミライ教団を仕切っている神官の女性。非戦闘員のようななりをしているが、非常に高度に訓練された攻撃魔法の使い手でもある。とはいえ修行中の身であるので、言うほど恐れる存在ではない。,쿠온타브 마을에서 제노미라이 교단을 이끄는 여사제. 비전투원 같은 모습이지만 매우 고도로 훈련된 공격 마법의 사용자이기도 하다. 다만 수행 중이라 그리 두려운 존재는 아니다.,needs_review,
5723,0x00700215,0x002AB215,304,text,クオンターヴの街を護る、ジェノミライ教団の養成した兵士。<CR>自らの身体を捧げて、教団に尽くそうとしている人たちなので、狂信者と呼ばれる類の人々である。戦闘力云々以前に、その考え方が非常に厄介な存在である。,쿠온타브를 수호하는 제노미라이 교단의 양성 병사. <CR>자신의 몸을 바쳐 교단에 헌신하려는 이들이기에 광신자라 불리는 부류다. 전투력 이전에 그 사고방식이 매우 까다로운 존재다.,needs_review,
